,frequency_mhz
36253,113.7
36253,118.05
36253,118.2
36253,120.9
36253,121.8
36253,34.5
36253,120.5
36253,122.95
36258,124.95
36258,119.05
36258,123.675
36258,121.9
36258,134.95
36258,122.55
36258,119.9
36258,122.95
36264,135.075
36264,133.3
36264,124.2
36264,122.5
36264,122.8
36274,33.82
36274,120.1
36274,126.95
36274,118.0
36274,124.0
36274,121.3
36274,121.7
36274,124.0
36278,123.75
36278,25.762
36278,121.85
36278,29.37
36278,23.48
36278,31.1
36278,130.0
36278,126.2
36284,121.1
36284,124.75
36284,127.3
36284,121.9
36284,30.3
36284,122.4
36284,118.3
36284,122.95
36296,25.91
36296,125.25
36296,126.75
36296,121.1
36296,121.7
36296,125.7
36296,122.95
36319,118.6
36319,127.65
36319,121.7
36319,121.3
36319,121.9
36319,27.217
36319,122.25
36319,121.3
36319,131.42
36320,118.2
36320,132.05
36320,121.2
36320,119.75
36320,120.4
36320,125.5
36320,34.46
36320,37.22
36320,122.65
36320,119.75
36320,122.95
36329,119.65
36329,134.15
36329,134.15
36329,118.25
36329,120.1
36329,121.9
36329,115.2
36329,120.1
36329,122.95
36331,125.4
36331,132.125
36331,121.8
36331,126.1
36331,34.25
36331,38.13
36331,139.6
36331,126.65
36341,28.91
36341,120.05
36341,125.025
36341,119.5
36341,119.15
36341,22.712
36341,118.925
36341,29.79
36341,122.05
36341,28.46
36341,118.5
36341,122.95
36349,126.5
36349,124.75
36349,134.8
36349,121.7
36349,124.75
36349,121.7
36349,122.2
36349,122.6
36349,122.95
36353,124.6
36353,119.45
36353,118.7
36353,121.9
36353,37.31
36353,122.45
36353,118.7
36353,122.95
36368,126.125
36368,132.05
36368,125.05
36368,121.7
36368,139.625
36368,120.3
36368,122.95
36370,49.65
36370,127.45
36370,139.3
36370,121.75
36370,125.925
36370,128.275
36370,22.78
36370,34.46
36370,31.1
36370,118.725
36370,132.4
36420,126.5
36420,27.01
36420,125.15
36420,34.25
36420,34.94
36420,37.22
36420,124.8
36439,26.68
36439,120.45
36439,27.01
36439,119.7
36439,121.8
36439,119.15
36439,38.26
36439,26.102
36439,22.845
36439,141.65
36439,134.1
36439,35.412
36439,124.45
36449,128.7
36449,119.45
36449,126.65
36449,118.7
36449,121.9
36449,122.2
36449,118.7
36449,122.95
36466,118.15
36466,126.45
36466,133.6
36466,121.7
36466,119.5
36466,122.95
36473,119.25
36473,118.25
36473,119.5
36473,125.5
36473,121.7
36473,122.2
36473,119.5
36473,122.95
36485,119.1
36485,124.9
36485,134.05
36485,121.9
36485,141.9
36485,46.9
36485,122.2
36485,118.7
36485,122.95
36487,119.4
36487,123.8
36487,126.65
36487,124.4
36487,39.22
36487,122.2
36487,118.3
36487,122.95
36503,36.08
36503,118.0
36503,128.35
36503,121.65
36503,121.9
36503,41.5
36503,30.3
36503,122.2
36503,121.2
36503,122.95
36519,122.8
36525,120.2
36525,134.425
36525,127.0
36525,49.65
36525,122.7
36598,119.4
36598,118.125
36598,118.05
36598,118.05
36598,124.0
36598,125.7
36598,121.7
36598,125.7
36598,122.95
36602,118.5
36602,119.925
36602,109.4
36602,123.05
36614,125.1
36614,134.625
36614,127.7
36614,121.8
36614,34.25
36614,31.805
36614,139.3
36614,118.2
36679,119.6
36679,119.475
36679,31.1
36679,121.85
36679,22.592
36679,37.217
36679,34.985
36679,29.352
36679,134.1
36679,133.225
37028,127.5
37028,133.15
37028,122.5
37058,125.1
37058,120.95
37058,118.0
37088,123.7
37088,124.05
37088,118.1
37098,121.0
37098,118.075
37098,119.5
37101,121.2
37101,126.55
37101,119.4
37104,122.1
37104,28.82
37104,122.1
37104,26.1
37104,23.405
37104,122.1
37136,120.7
37136,124.375
37136,121.85
37136,124.85
37136,120.7
37136,118.3
37152,118.8
37152,113.8
37152,121.7
37152,118.15
37164,119.1
37164,118.65
37164,121.8
37164,121.65
37164,118.1
37209,118.125
37209,119.8
37209,117.8
37209,121.8
37209,118.5
37227,127.5
37227,118.25
37227,130.85
37227,130.075
37227,130.35
37227,122.975
37227,121.85
37227,118.07
37227,118.15
37227,118.67
37227,118.975
37229,123.85
37229,118.455
37229,120.375
37229,121.88
37229,121.705
37229,121.95
37229,118.15
37229,118.775
37250,118.95
37250,119.25
37250,121.6
37250,121.7
37250,130.25
37250,118.3
37278,118.2
37278,121.7
37278,118.75
37336,118.6
37336,121.2
37336,131.15
37336,121.9
37336,120.575
37336,143.175
37336,118.3
37347,121.25
37347,121.1
37347,125.175
37347,123.125
37347,121.7
37347,121.9
37347,118.1
37566,136.075
37566,126.175
37566,121.825
37566,121.65
37566,120.45
37590,120.2
37590,125.35
37590,121.9
37590,118.85
37590,121.725
37590,118.375
37591,124.175
37591,129.6
37591,121.775
37591,118.7
37658,121.15
37658,136.275
37658,127.125
37658,124.35
37658,118.1
37658,121.6
37658,126.65
37658,119.25
37658,120.65
37665,123.875
37665,131.35
37665,127.75
37665,121.7
37665,121.05
37665,118.7
37726,118.575
37726,127.875
37726,121.6
37726,121.25
37726,120.5
37726,118.3
37792,126.575
37792,132.975
37792,136.125
37792,118.675
37792,128.95
37792,121.4
37792,121.75
37792,136.025
37792,127.8
37792,563.7
37792,136.275
37802,563.7
37802,123.975
37802,127.55
37802,118.025
37802,121.7
37802,123.975
37802,120.85
37850,563.7
37850,120.8
37850,127.55
37850,118.05
37850,121.7
37850,118.1
37862,129.7
37862,119.5
37862,122.45
37862,131.55
37862,132.375
37862,134.55
37862,121.9
37862,118.1
37902,121.1
37933,119.5
37933,118.3
37945,119.25
37945,120.8
37945,129.725
37945,118.7
37948,120.2
37948,121.625
37948,119.05
37974,118.75
37974,125.425
37974,123.1
37974,120.6
37997,132.7
37997,120.025
37997,120.9
37997,126.75
37997,121.9
37997,119.0
37998,126.75
37998,112.6
37998,120.5
37998,126.5
37999,23.44
37999,129.275
37999,120.475
37999,121.7
37999,118.5
38002,119.6
38002,122.825
38002,118.6
38016,120.1
38016,134.875
38016,129.925
38016,120.8
38032,36.23
38032,124.45
38032,121.75
38032,123.25
38032,118.65
38034,118.9
38034,122.225
38034,121.7
38034,120.2
38045,120.175
38045,121.85
38045,121.725
38045,121.8
38045,118.7
38052,124.35
38052,135.975
38052,120.95
38052,121.9
38052,118.275
38052,34.1
38052,118.275
38052,118.5
38053,122.1
38053,121.6
38053,119.1
38067,135.275
38067,128.175
38067,121.625
38067,131.4
38067,118.0
38152,120.53
38152,127.58
38152,122.16
38152,120.06
38152,121.91
38152,118.31
38152,119.01
38152,134.56
38260,120.5
38260,132.5
38260,121.4
38260,118.05
38260,129.2
38260,134.6
38297,128.15
38297,130.975
38297,121.6
38297,123.625
38297,138.1
38297,126.8
38297,127.4
38435,134.675
38435,121.73
38435,122.125
38435,119.8
38435,121.6
38435,118.525
38435,131.625
38435,119.4
38467,119.4
38467,124.2
38467,118.575
38467,118.2
38496,119.4
38496,118.3
38500,121.105
38500,124.305
38500,118.93
38500,118.005
38502,119.1
38502,124.15
38502,118.95
38502,121.75
38502,123.75
38502,127.9
38502,118.1
38527,136.45
38527,119.4
38527,121.9
38527,118.25
38552,118.25
38552,118.5
38552,121.7
38552,120.9
38670,120.3
38670,136.25
38670,135.575
38670,119.525
38670,121.675
38670,121.75
38670,118.7
38730,118.0
38730,125.725
38730,121.8
38730,125.95
38730,121.9
38730,121.75
38730,127.75
38730,118.1
38779,119.1
38779,123.6
38779,121.9
38779,118.1
38782,126.5
38782,119.225
38782,121.9
38782,121.1
38785,122.05
38785,119.65
38785,118.275
38785,123.175
38785,121.9
38785,131.45
38785,125.0
38785,126.1
38786,120.1
38786,119.275
38786,120.1
38804,120.5
38804,128.2
38804,121.7
38804,121.8
38804,121.9
38804,118.1
38812,119.5
38812,134.2
38812,129.2
38812,121.9
38812,121.7
38812,118.1
38821,119.225
38821,127.35
38821,121.9
38821,118.5
38832,118.1
38832,121.95
38832,118.1
38834,120.1
38834,121.9
38834,120.1
38852,121.7
38852,118.65
38854,119.5
38854,119.775
38854,128.5
38854,121.95
38854,120.5
38857,128.55
38857,121.75
38857,37.877
38857,118.8
38858,121.7
38858,121.75
38858,131.1
38945,120.3
38945,130.125
38945,118.5
38965,119.1
38965,133.1
38965,122.925
38965,118.1
38982,118.7
38982,118.2
38999,120.9
38999,128.65
38999,118.3
39147,126.0
39147,121.9
39147,119.9
39278,119.7
39278,119.3
39278,132.85
39278,121.65
39278,121.9
39278,118.8
39285,119.3
39285,126.2
39285,126.9
39285,122.0
39285,121.9
39285,118.1
39403,126.9
39403,119.3
39403,126.5
39403,120.7
39403,121.9
39403,118.1
39694,120.6
39694,127.7
39694,121.7
39694,118.65
39769,119.9
39769,115.9
39769,118.5
39780,119.75
39780,127.8
39780,118.5
39797,119.3
39797,127.9
39797,121.9
39797,118.1
39802,121.4
39802,127.7
39802,118.7
39810,118.8
39821,121.2
39821,129.6
39821,127.65
39821,122.1
39821,120.5
39821,121.0
39821,126.9
39821,118.55
39822,119.75
39822,127.7
39822,121.9
39822,118.1
39823,121.2
39823,127.7
39823,118.3
39837,121.3
39837,127.5
39837,118.5
39842,120.9
39842,127.6
39842,118.9
39852,119.5
39852,127.9
39852,122.35
39852,132.1
39852,118.1
39858,120.4
39858,120.4
39858,127.7
39858,122.1
39858,119.8
39858,121.7
39858,118.1
39858,118.6
40139,133.0
40139,133.3
40139,119.7
40139,129.8
40139,121.9
40139,121.2
40139,118.1
40211,119.8
40211,121.7
40211,126.8
40211,118.8
40394,119.9
40394,127.6
40394,121.25
40394,121.7
40394,126.9
40394,118.0
40632,126.9
40632,288.7
40632,1132.1
40632,1329.7
40632,119.35
40632,132.5
40632,121.9
40632,121.9
40632,118.1
40663,126.9
40663,1132.1
40663,119.6
40663,118.4
40680,120.2
40680,132.35
40680,128.1
40680,121.9
40680,118.0
42718,121.0
42718,118.7
42718,118.3
42718,122.95
42718,121.7
42718,128.0
42718,119.5
42718,123.0
42792,121.0
42792,121.9
42792,126.9
42792,118.0
43179,118.1
43179,342.5
43179,118.1
44012,118.1
44012,128.8
44012,121.9
44012,118.1
44173,120.7
44173,1133.9
44173,120.7
44173,120.7
44173,1133.9
44186,124.3
44186,126.6
44186,124.3
44186,118.3
44186,124.3
44329,124.3
44329,127.8
44329,128.2
44329,121.9
44329,118.7
44342,124.1
44342,127.2
44342,120.9
44342,128.2
44342,121.9
44342,122.5
44342,118.4
44510,122.3
44510,126.9
44510,121.9
44510,118.8
44617,127.85
44617,127.2
44617,121.675
44617,32.175
44617,118.5
44642,125.0
44642,126.3
44642,128.05
44642,121.65
44642,121.75
44642,124.35
44644,127.9
44644,125.4
44644,117.2
44644,126.3
44644,121.6
44644,28.03
44644,30.165
44644,25.99
44644,913.0
44644,118.2
44655,119.1
44655,123.8
44655,124.0
44655,126.2
44655,121.8
44655,121.6
44655,121.7
44655,121.9
44655,118.2
44655,124.3
44659,124.2
44659,114.1
44659,126.85
44659,121.9
44659,118.3
44673,120.0
44673,127.15
44673,126.0
44673,121.6
44673,118.6
44984,127.2
44984,121.6
44984,118.7
44986,119.7
44986,128.0
44986,121.7
44986,118.1
45007,127.3
45007,126.4
45007,118.1
45030,34.4
45030,119.0
45030,127.0
45030,118.1
45038,122.5
45038,127.0
45038,124.1
45051,128.9
45051,127.6
45051,121.9
45051,119.8
45159,121.3
45159,126.225
45159,121.7
45159,118.3
45196,120.3
45196,120.6
45196,121.9
45196,118.9
45218,124.4
45218,125.1
45218,119.2
45233,124.9
45233,131.7
45233,124.45
45233,118.35
45233,118.75
45235,118.725
45235,126.47
45235,118.375
45235,118.625
45242,124.9
45242,122.4
45242,121.875
45242,118.6
45261,121.2
45261,121.2
45261,126.8
45261,125.575
45261,121.8
45261,121.875
45261,118.4
45313,121.65
45313,124.65
45313,118.55
45313,119.65
45313,123.05
45313,125.15
45313,122.95
45313,130.6
45313,122.15
45313,123.255
45476,123.52
45476,128.2
45476,127.25
45476,131.9
45476,121.7
45476,131.7
45476,116.15
45476,133.5
45476,127.35
45476,118.7
45483,119.4
45483,125.9
45483,132.7
45483,118.7
45512,119.1
45512,119.1
45513,120.0
45513,128.225
45513,118.5
45518,120.0
45518,118.1
45524,128.85
45524,126.85
45524,121.1
45524,126.85
45524,118.525
45754,118.6
45754,119.025
45754,124.4
45754,108.2
45754,127.6
45754,32.71
45754,122.6
45754,121.9
45754,125.3
45754,118.3
45754,122.95
45829,119.1
45829,123.8
45829,118.4
45829,114.3
45829,119.4
45829,122.2
45829,121.9
45829,1133.0
45829,140.15
45829,122.55
45829,118.3
45829,122.95
46083,118.7
46083,120.5
46083,119.0
46083,121.9
46083,121.9
46083,121.6
46083,118.1
46085,124.27
46085,126.7
46085,116.1
46547,118.3
46547,127.9
46547,121.4
46547,118.3
46547,121.9
46547,118.1
47299,124.6
47299,127.2
47299,118.0
47306,121.1
47306,127.8
47306,121.8
47306,121.9
47306,118.7
47326,119.6
47326,123.5
47326,125.1
47326,127.6
47326,121.8
47326,128.5
47326,121.7
47326,118.7
47364,124.4
47364,128.25
47364,121.9
47364,121.65
47364,124.2
47364,121.85
47364,121.95
47364,120.2
47364,121.6
47364,121.75
47364,119.45
47364,118.2
47364,118.35
47373,120.25
47373,127.85
47373,121.9
47373,119.2
47373,121.6
47373,121.1
47373,118.05
47373,118.2
47382,120.1
47382,128.6
47382,121.9
47382,124.7
47382,121.6
47382,127.7
47382,118.8
47409,119.1
47409,127.2
47409,121.925
47409,119.7
47409,121.7
47409,121.275
47409,118.4
47411,126.0
47411,127.05
47411,121.8
47411,119.4
47411,121.7
47411,120.0
47411,118.2
47421,121.05
47421,121.075
47421,121.85
47421,120.0
47421,121.8
47421,125.5
47421,119.25
47421,118.85
47445,120.45
47445,128.6
47445,118.8
47445,119.5
47445,127.5
47445,121.7
47445,121.1
47445,118.1
47464,120.4
47464,126.45
47464,120.0
47464,121.7
47464,121.025
47464,118.7
47483,126.9
47483,119.1
47483,128.8
47483,121.825
47483,120.8
47483,126.0
47483,118.225
47483,121.625
47483,121.7
47483,121.975
47483,119.45
47483,124.75
47483,118.1
47483,118.575
47483,118.725
47483,124.35
47486,29.21
47486,118.3
47486,118.3
47486,128.4
47486,131.4
47486,122.1
47486,133.2
47486,34.46
47486,128.0
47486,119.0
47486,128.0
47486,134.3
47746,120.0
47746,124.1
47746,120.225
47746,133.75
47746,124.1
47746,123.5
47746,34.65
47746,27.72
47746,132.25
47746,126.5
47759,119.0
47759,126.8
47759,121.2
47759,121.65
47759,120.0
47759,118.1
47762,120.0
47762,135.7
47762,119.2
47762,126.6
47762,121.8
47762,125.5
47762,121.9
47762,133.825
47762,118.1
47780,120.8
47780,23.025
47780,121.0
47780,121.35
47780,121.4
47780,121.65
47780,118.2
47784,127.9
47784,132.125
47784,127.3
47784,127.9
47784,132.45
47784,34.65
47784,120.7
47784,122.1
47787,127.1
47787,1330.3
47787,120.0
47787,120.8
47787,126.4
47787,122.6
47787,125.15
47787,121.9
47787,118.1
47803,120.0
47803,134.0
47803,128.85
47803,134.0
47803,134.0
47803,120.65
47803,118.7
47851,126.9
47851,127.8
47851,122.075
47851,121.8
47851,118.1
47853,33.58
47853,124.2
47853,123.3
47853,118.5
47853,128.0
47853,26.6
47853,34.46
47853,31.1
47853,131.4
47853,126.2
47877,119.2
47877,127.2
47877,125.2
47877,544.75
47877,118.7
47880,119.7
47880,128.3
47880,126.4
47880,125.1
47880,544.75
47880,121.9
47880,121.7
47880,118.1
47896,122.4
47896,127.0
47896,124.0
47896,118.1
47963,127.5
47963,124.7
47963,126.6
47963,125.1
47963,121.9
47963,121.2
47963,118.5
47963,124.0
47963,121.8
47963,118.1
48031,127.2
48031,120.2
48031,120.2
48981,120.6
48981,127.6
48981,129.3
48981,121.9
48981,118.85
49011,124.9
49011,119.9
49011,127.8
49011,121.75
49011,118.6
49160,119.05
49160,127.6
49160,121.9
49160,122.5
49160,118.7
49166,119.2
49166,127.8
49166,121.8
49166,121.8
49166,122.5
49166,132.6
49166,118.45
49176,120.2
49176,127.45
49176,121.0
49176,121.9
49176,122.5
49176,118.2
49186,119.95
49186,127.8
49186,121.9
49186,118.55
49195,119.7
49195,127.65
49195,121.9
49195,122.5
49195,118.3
49200,119.65
49200,127.45
49200,121.7
49200,122.5
49200,118.7
49205,119.35
49205,127.6
49205,121.0
49205,121.65
49205,122.5
49205,118.0
49209,119.8
49209,127.75
49209,121.0
49209,121.7
49209,111.1
49209,122.5
49209,118.4
49321,127.6
49321,109.7
49321,118.2
49327,119.8
49327,127.65
49327,120.6
49327,121.9
49327,127.15
49330,120.8
49330,127.75
49330,121.1
49330,121.9
49330,122.5
49330,118.3
49541,126.3
49541,128.1
49541,132.1
49541,121.7
49541,129.7
49541,122.2
49541,121.5
49541,664.9
49541,118.1
50934,123.45
50934,119.3
50934,115.9
50934,121.9
50934,126.9
50934,1002.4
50934,118.3
50966,119.7
50966,121.2
50966,119.8
50966,121.9
50966,118.1
53096,119.5
53096,113.9
53096,119.5
53096,126.9
53096,1395.0
53096,348.8
53386,119.7
53386,121.8
53386,121.9
53386,127.1
53386,118.6
53417,129.2
53417,123.9
53417,133.3
53417,121.9
53417,118.5
54223,119.9
54223,132.2
54223,118.1
54294,119.7
54294,127.9
54294,118.5
54294,121.9
54294,664.9
54294,118.1
54393,120.6
54393,127.0
54393,121.9
54393,118.1
55126,119.2
55126,545.1
55126,831.5
55126,553.5
55126,118.1
55174,119.1
55174,127.9
55174,121.9
55174,130.6
55174,118.7
55342,120.1
55342,132.95
55342,119.5
55342,120.1
55342,121.9
55342,130.1
55342,118.4
56497,121.0
56497,127.85
56497,121.9
56497,118.5
56501,121.3
56501,127.6
56501,121.85
56501,118.4
56552,119.4
56552,125.8
56552,126.4
56552,121.9
56552,25.28
56552,139.9
56552,122.2
56552,132.05
56552,123.0
56562,119.8
56562,121.6
56562,118.3
56602,136.3
56602,118.55
56702,132.1
56702,121.9
56702,123.1
56702,121.6
56702,120.9
56703,118.7
56704,119.6
56704,131.8
56704,24.02
56704,25.0
56704,118.3
56706,128.95
56706,118.7
57496,131.6
57496,129.8
57496,120.8
57496,121.7
57496,119.4
57501,124.6
57501,128.3
57501,120.7
57501,118.7
57510,132.2
57510,132.8
57510,133.1
57510,133.4
57510,124.6
57510,30.935
57510,121.7
57510,30.955
57510,120.15
57510,34.707
57510,30.99
57510,26.295
57510,118.1
57518,122.0
57518,118.3
57542,129.3
57542,126.8
57542,119.2
57542,121.7
57542,120.8
57542,119.2
57554,126.0
57554,119.5
57554,119.0
57554,128.0
57665,127.2
57665,132.8
57665,119.0
57665,128.0
57684,125.2
57684,124.875
57684,131.8
57684,127.875
57684,120.3
57684,119.3
57748,127.8
57748,121.7
57748,126.4
57748,124.0
57748,118.3
57748,126.0
57780,126.7
57780,130.275
57780,118.05
57780,131.775
57780,124.675
57780,119.65
57791,124.7
57791,127.2
57791,119.0
57791,131.625
57791,120.8
57801,118.1
57801,119.0
57801,127.6
57801,118.1
57815,126.0
57815,128.7
57815,128.0
57824,120.9
57824,124.8
57824,121.8
57824,125.5
57860,129.8
57860,127.3
57860,121.7
57860,120.3
57860,118.1
57911,125.9
57911,128.85
57911,121.7
57911,126.675
57911,125.25
57911,118.3
57943,127.7
57943,118.3
57943,121.9
57952,127.5
57952,127.4
57952,121.7
57952,128.3
57952,122.0
57952,118.5
58007,121.2
58007,124.6
58007,126.2
58007,118.5
58007,129.375
58007,118.3
58007,119.0
58007,119.7
63842,125.9
63842,127.8
63842,120.0
63842,119.0
63842,118.7
63842,120.0
63951,123.5
63951,118.7
63951,121.7
63951,120.0
63980,125.2
63980,126.8
63980,129.4
63980,119.4
63980,121.7
63980,120.4
63994,120.6
63994,128.3
63994,123.75
63994,119.0
63994,129.15
63994,127.875
63994,127.7
63994,130.6
63994,118.6
63996,119.3
63996,123.7
63996,125.125
63996,119.0
63996,127.875
63996,118.1
63996,120.7
64022,122.3
64022,125.875
64022,120.45
64022,126.0
64022,118.3
64037,126.8
64037,121.7
64037,119.4
64037,120.3
64064,124.8
64064,119.0
64064,131.7
64064,120.9
64064,120.9
64071,124.6
64071,134.9
64071,119.0
64071,131.6
64071,126.875
64071,128.0
64071,118.2
64364,120.5
64364,127.9
64364,126.4
64364,121.85
64364,121.9
64364,1008.4
64364,119.3
64364,118.1
64374,119.7
64374,126.6
64374,118.1
64399,120.9
64399,127.2
64399,121.9
64399,118.7
64413,121.7
64413,119.85
64420,127.5
64420,123.8
64420,127.25
64420,118.0
64422,124.3
64422,129.95
64422,118.5
64666,119.3
64666,120.575
64666,132.35
64666,133.75
64666,127.9
64666,132.45
64666,126.4
64666,121.9
64666,132.45
64666,127.3
64666,118.1
64784,121.3
64784,127.4
64784,121.8
64784,294.7
64784,118.3
64785,122.4
64785,119.1
64785,119.5
64785,128.2
64785,127.05
64785,120.6
64785,129.9
64785,123.8
64785,121.5
64785,121.6
64785,122.55
64785,121.3
64785,133.7
64785,118.2
64785,118.4
64814,119.7
64814,124.35
64830,126.35
64830,120.9
64830,124.55
64830,126.4
64830,121.95
64830,121.625
64830,121.9
64830,118.1
64830,118.25
64830,118.75
64879,126.3
64879,126.4
64879,121.725
64879,118.0
64919,120.6
64919,127.0
64919,121.9
64919,292.3
64919,118.1
64955,121.25
64955,128.675
64955,121.82
64955,121.65
64955,124.35
64960,119.75
64960,126.2
64960,121.75
64960,118.8
64961,127.0
64961,122.95
64967,120.25
64967,125.55
64967,126.47
64967,120.95
64967,128.35
64967,129.7
64967,121.62
64967,121.62
64967,121.85
64967,118.45
64974,118.9
64974,127.9
64974,127.45
64974,125.7
64974,121.9
64974,118.1
64988,125.9
64988,119.6
64988,126.6
64988,1128.5
64988,118.1
65006,119.7
65006,121.6
65006,118.1
65083,119.4
65083,125.5
65083,126.4
65083,125.95
65083,121.9
65083,118.1
65091,127.8
65091,121.65
65091,121.75
65091,121.95
65091,119.0
65091,118.2
65096,129.6
65096,127.2
65096,121.9
65096,118.1
65129,124.7
65129,128.0
65129,121.9
65129,118.1
65163,125.3
65163,121.6
65163,125.0
65167,125.1
65167,121.9
65167,118.2
65178,125.5
65178,128.0
65178,121.9
65178,118.7
65209,119.2
65209,121.725
65209,118.6
65252,119.7
65252,128.4
65252,121.9
65252,118.1
65385,119.4
65385,126.25
65385,295.6
65385,118.1
65408,119.7
65408,126.2
65408,118.8
65408,8.88
65408,119.3
65408,118.1
65422,119.1
65422,128.8
65422,295.6
65422,118.1
65446,122.4
65504,128.2
65504,123.2
65504,125.1
65504,119.15
65504,123.55
65504,124.0
65504,118.1
65504,118.3
65580,121.3
65580,126.8
65580,121.9
65580,118.7
65714,119.75
65714,125.45
65714,126.85
65714,121.95
65714,129.7
65714,121.6
65714,129.8
65714,118.75
65727,126.3
65727,118.6
65753,124.0
65753,127.25
65753,118.3
65798,119.45
65798,126.45
65798,128.05
65798,126.0
65798,135.25
65798,121.65
65798,122.275
65798,118.5
65798,118.8
65798,119.8
66034,120.3
66034,119.3
66034,128.6
66034,121.65
66034,124.3
66034,118.6
66558,124.35
66558,113.2
66558,118.6
66558,125.7
66558,121.7
66558,120.5
67488,132.0
67488,114.1
67488,127.2
67488,118.9
67488,121.7
67488,120.5
67680,118.2
67680,124.2
67680,116.4
67680,134.5
67680,126.1
67680,121.7
67680,120.5
67741,123.6
67741,123.8
67741,118.55
67741,118.7
67741,135.25
67741,121.7
67741,897.4
67741,120.5
67837,124.5
67837,125.9
67837,127.45
67837,116.7
67837,121.7
67837,118.7
67889,135.1
67889,126.25
67889,133.8
67889,123.0
67889,121.7
67889,1123.5
67889,120.5
68592,119.6
68592,119.7
68592,120.6
68592,121.1
68592,126.1
68592,127.75
68592,127.6
68592,121.6
68592,121.7
68592,121.7
68592,121.9
68592,118.5
68592,118.6
68592,124.3
68593,126.1
68593,119.0
68593,126.5
68593,122.25
68593,122.7
68593,127.225
68593,128.4
68593,121.975
68593,121.625
68593,118.825
68593,118.375
68604,126.25
68604,121.65
68604,118.1
68615,118.2
68615,126.4
68615,121.75
68615,118.2
68615,118.425
68615,118.875
68615,130.0
68624,118.25
68633,120.4
68633,128.6
68633,121.95
68633,121.75
68633,118.1
68634,119.65
68634,128.8
68634,121.75
68634,118.55
68638,126.45
68638,121.65
68638,118.0
68642,121.75
68642,130.0
68647,120.35
68647,127.45
68647,127.95
68647,121.65
68647,118.45
68654,128.45
68654,121.75
68654,130.0
68657,126.6
68657,121.65
68657,122.7
68669,119.15
68669,127.65
68669,121.65
68669,118.6
68671,118.15
68696,119.6
68696,127.45
68696,121.6
68696,128.65
68696,121.8
68696,124.3
68737,123.7
68737,129.0
68762,124.22
68762,128.45
68762,121.85
68762,118.1
68762,118.85
68766,121.35
68766,126.25
68766,121.7
68766,118.25
68772,119.45
68772,126.4
68772,121.9
68772,118.45
68774,125.55
68774,126.05
68774,127.25
68774,121.75
68774,118.3
68777,127.05
68777,118.55
68783,121.85
68783,118.35
68784,119.25
68784,126.25
68784,121.7
68784,118.85
68786,119.75
68786,120.3
68786,121.3
68786,123.8
68786,127.85
68786,121.95
68786,121.65
68786,121.8
68786,118.4
68786,118.8
68786,124.35
68790,119.75
68790,120.3
68790,121.3
68790,123.8
68790,132.25
68790,121.75
68790,121.6
68790,118.1
68811,125.2
68811,126.4
68811,121.75
68811,118.2
68816,126.05
68816,127.05
68816,121.6
68816,118.3
68836,119.7
68836,125.6
68836,128.6
68836,121.85
68836,123.0
68909,126.7
68909,121.65
68909,118.1
68920,127.4
68920,118.7
68935,123.85
68935,126.65
68935,118.25
68937,119.825
68937,127.45
68937,118.1
